1.720000000000000049e-06,1.369999999999999927e-05,1.849999999999999906e-05,5.080000000000000151e-05,1.200000000000000030e-05,8.329999999999999867e-06,3.210000000000000098e-05,3.520000000000000180e-05,1.279999999999999942e-05,1.030000000000000091e-06
5.740000000000000100e-06,2.659999999999999943e-05,3.580000000000000283e-05,1.060000000000000016e-04,5.089999999999999717e-05,3.499999999999999693e-05,1.530000000000000056e-04,6.839999999999999563e-05,3.040000000000000032e-05,4.189999999999999694e-06
7.900000000000000595e-06,8.369999999999999484e-06,4.289999999999999584e-06,1.730000000000000038e-05,2.659999999999999943e-05,3.899999999999999929e-05,1.259999999999999998e-04,1.140000000000000063e-04,3.380000000000000165e-05,6.700000000000000226e-06
3.829999999999999753e-06,1.180000000000000052e-05,3.800000000000000209e-05,8.789999999999999528e-05,1.720000000000000066e-04,2.159999999999999919e-04,2.039999999999999984e-04,6.490000000000000543e-05,3.649999999999999951e-05,7.859999999999999284e-06
1.369999999999999927e-05,2.239999999999999899e-05,1.279999999999999942e-04,1.749999999999999982e-04,3.040000000000000167e-04,3.770000000000000022e-04,3.099999999999999999e-04,2.190000000000000106e-04,2.030000000000000012e-04,3.520000000000000180e-05
4.879999999999999864e-06,6.929999999999999718e-06,2.820000000000000105e-05,5.179999999999999871e-05,1.379999999999999933e-04,2.889999999999999774e-04,2.559999999999999884e-04,2.039999999999999984e-04,8.519999999999999742e-05,1.209999999999999935e-05
1.779999999999999898e-05,4.439999999999999841e-06,2.079999999999999991e-06,4.480000000000000305e-06,9.789999999999999441e-06,5.160000000000000063e-05,5.769999999999999982e-05,5.959999999999999857e-05,4.149999999999999907e-05,9.379999999999999978e-06
2.690000000000000079e-06,9.139999999999999523e-07,2.210000000000000069e-07,2.440000000000000144e-07,6.239999999999999760e-07,1.320000000000000067e-05,8.549999999999999454e-06,7.689999999999999218e-06,7.679999999999999314e-06,2.579999999999999862e-06
